model_spec,term,variable,level,reference_group,beta,std_error,z_value,p_value,significance,odds_ratio,ci_lower,ci_upper,direction,abs_log_odds
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_NAME_EDUCATION_TYPE, Treatment(reference='Secondary / secondary special'))[T.Lower secondary]",DIAG_NAME_EDUCATION_TYPE,Lower secondary,Secondary / secondary special,0.25448503124806887,,,,,1.2897972445437809,0.0,0.0,Higher odds of default,0.25448503124806887
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.2. 1x-2x]",DIAG_CREDIT_INCOME_GROUP,2. 1x-2x,1. <=1x,0.20833949993999332,,,,,1.2316312373090228,0.0,0.0,Higher odds of default,0.20833949993999332
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.3. 2x-4x]",DIAG_CREDIT_INCOME_GROUP,3. 2x-4x,1. <=1x,0.3552349670321663,,,,,1.426515799089598,0.0,0.0,Higher odds of default,0.3552349670321663
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.4. 4x-6x]",DIAG_CREDIT_INCOME_GROUP,4. 4x-6x,1. <=1x,0.25396226883835166,,,,,1.289123163235712,0.0,0.0,Higher odds of default,0.25396226883835166
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.5. >6x]",DIAG_CREDIT_INCOME_GROUP,5. >6x,1. <=1x,0.13112185089903083,,,,,1.1401066958742696,0.0,0.0,Higher odds of default,0.13112185089903083
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.2. 10-20%]",DIAG_ANNUITY_INCOME_GROUP,2. 10-20%,1. <=10%,-0.03492990552840765,,,,,0.9656731022311643,0.0,0.0,Lower odds of default,0.03492990552840765
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.3. 20-30%]",DIAG_ANNUITY_INCOME_GROUP,3. 20-30%,1. <=10%,0.11620380876483609,,,,,1.1232247718599633,0.0,0.0,Higher odds of default,0.11620380876483609
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.4. 30-40%]",DIAG_ANNUITY_INCOME_GROUP,4. 30-40%,1. <=10%,0.1299410920794871,,,,,1.138761299288649,0.0,0.0,Higher odds of default,0.1299410920794871
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.5. 40-60%]",DIAG_ANNUITY_INCOME_GROUP,5. 40-60%,1. <=10%,0.23669825112433798,,,,,1.2670587265389914,0.0,0.0,Higher odds of default,0.23669825112433798
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.6. 60%+]",DIAG_ANNUITY_INCOME_GROUP,6. 60%+,1. <=10%,0.28965159184446404,,,,,1.3359619468932344,0.0,0.0,Higher odds of default,0.28965159184446404
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.Other rare]",DIAG_ANNUITY_INCOME_GROUP,Other rare,1. <=10%,-19068.610623628978,,,,,0.0,0.0,0.0,Lower odds of default,19068.610623628978
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.25%-50%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,25%-50%,No bureau debt,0.31258710096007436,,,,,1.3669569992557,0.0,0.0,Higher odds of default,0.31258710096007436
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.50%-100%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,50%-100%,No bureau debt,0.644182660446504,,,,,1.9044298271525808,0.0,0.0,Higher odds of default,0.644182660446504
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.<=25%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,<=25%,No bureau debt,0.09993398429510911,,,,,1.1050979618466208,0.0,0.0,Higher odds of default,0.09993398429510911
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.>100%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,>100%,No bureau debt,1.1076110682969458,,,,,3.0271181711116233,0.0,0.0,Higher odds of default,1.1076110682969458
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.No bureau history]",DIAG_BUREAU_DEBT_CREDIT_GROUP,No bureau history,No bureau debt,0.5413906376553713,,,,,1.7183948659834487,0.0,0.0,Higher odds of default,0.5413906376553713
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.25%-50% refusal]",DIAG_PREVIOUS_REFUSAL_GROUP,25%-50% refusal,0% refusal,0.41039173609437685,,,,,1.5074081756580244,0.0,0.0,Higher odds of default,0.41039173609437685
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.<=25% refusal]",DIAG_PREVIOUS_REFUSAL_GROUP,<=25% refusal,0% refusal,0.11318993486404612,,,,,1.1198446102843334,0.0,0.0,Higher odds of default,0.11318993486404612
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.>50% refusal]",DIAG_PREVIOUS_REFUSAL_GROUP,>50% refusal,0% refusal,0.7643093611188403,,,,,2.1475107079826086,0.0,0.0,Higher odds of default,0.7643093611188403
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.No previous application]",DIAG_PREVIOUS_REFUSAL_GROUP,No previous application,0% refusal,0.035985120943100586,,,,,1.0366404221443488,0.0,0.0,Higher odds of default,0.035985120943100586
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.Late 10%-30%]",DIAG_LATE_PAYMENT_GROUP,Late 10%-30%,No late payment,0.20983096063241313,,,,,1.2334695374224376,0.0,0.0,Higher odds of default,0.20983096063241313
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.Late <=10%]",DIAG_LATE_PAYMENT_GROUP,Late <=10%,No late payment,0.09386876789145672,,,,,1.098415589064567,0.0,0.0,Higher odds of default,0.09386876789145672
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.Late >30%]",DIAG_LATE_PAYMENT_GROUP,Late >30%,No late payment,0.4606933208377916,,,,,1.585172637312145,0.0,0.0,Higher odds of default,0.4606933208377916
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.No installment history]",DIAG_LATE_PAYMENT_GROUP,No installment history,No late payment,0.03722869314006126,,,,,1.03793036125154,0.0,0.0,Higher odds of default,0.03722869314006126
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.30%-70%]",DIAG_CC_UTILIZATION_GROUP,30%-70%,No credit card history,0.20761698083938454,,,,,1.230741681614349,0.0,0.0,Higher odds of default,0.20761698083938454
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.70%-100%]",DIAG_CC_UTILIZATION_GROUP,70%-100%,No credit card history,0.5622692751119306,,,,,1.7546497688816902,0.0,0.0,Higher odds of default,0.5622692751119306
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.<=30%]",DIAG_CC_UTILIZATION_GROUP,<=30%,No credit card history,-0.12971967474596488,,,,,0.8783416177498817,0.0,0.0,Lower odds of default,0.12971967474596488
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.>100%]",DIAG_CC_UTILIZATION_GROUP,>100%,No credit card history,1.0123656750239685,,,,,2.7521039035917267,0.0,0.0,Higher odds of default,1.0123656750239685
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.Unknown]",DIAG_CC_UTILIZATION_GROUP,Unknown,No credit card history,0.40922436210222995,,,,,1.5056494932779692,0.0,0.0,Higher odds of default,0.40922436210222995
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.Zero/no utilization]",DIAG_CC_UTILIZATION_GROUP,Zero/no utilization,No credit card history,-0.3650468755957136,,,,,0.6941641107591012,0.0,0.0,Lower odds of default,0.3650468755957136
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_UNDERPAYMENT_GROUP, Treatment(reference='No underpayment'))[T.No installment history]",DIAG_UNDERPAYMENT_GROUP,No installment history,No underpayment,0.03755450480012424,,,,,1.0382685861613867,0.0,0.0,Higher odds of default,0.03755450480012424
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_UNDERPAYMENT_GROUP, Treatment(reference='No underpayment'))[T.Underpay 10%-30%]",DIAG_UNDERPAYMENT_GROUP,Underpay 10%-30%,No underpayment,0.12244894445435922,,,,,1.1302614124877461,0.0,0.0,Higher odds of default,0.12244894445435922
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_UNDERPAYMENT_GROUP, Treatment(reference='No underpayment'))[T.Underpay <=10%]",DIAG_UNDERPAYMENT_GROUP,Underpay <=10%,No underpayment,-0.09142097651717099,,,,,0.9126334327749244,0.0,0.0,Lower odds of default,0.09142097651717099
06_glm_controlled_plus_underpayment_sensitivity,"C(DIAG_UNDERPAYMENT_GROUP, Treatment(reference='No underpayment'))[T.Underpay >30%]",DIAG_UNDERPAYMENT_GROUP,Underpay >30%,No underpayment,0.23446067495542894,,,,,1.2642267556847069,0.0,0.0,Higher odds of default,0.23446067495542894
