calibration_bin,customer_count,observed_defaults,observed_default_rate,expected_defaults,mean_predicted_probability,min_predicted_probability,max_predicted_probability,model_id,model_label,calibration_gap,abs_calibration_gap,weighted_abs_gap,observed_non_defaults,expected_non_defaults,hl_component_default,hl_component_non_default,hl_component_total
6,7688,523,0.06802809573361082,630.9003686948851,0.08206300321213385,0.07558996414105529,0.08863520258402922,algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,0.014034907478523026,0.014034907478523026,0.0014035272600078697,7165,7057.099631305115,18.453768839219364,1.6497555897956673,20.10352442901503
7,7687,628,0.08169637049564199,736.1343668686451,0.09576354453865553,0.08863579836349193,0.10322862682388467,algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,0.014067174043013539,0.014067174043013539,0.0014065710199100533,7059,6950.865633131355,15.884384460688187,1.6822424594637608,17.566626920151947
8,7688,780,0.10145681581685743,859.755742257673,0.11183087178169523,0.10323237409227007,0.12110950174342427,algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,0.0103740559648378,0.0103740559648378,0.001037432584844468,6908,6828.244257742327,7.398587890045809,0.9315686702125373,8.330156560258345
9,7688,1065,0.13852757544224767,1022.4349685989322,0.13299102088955933,0.12111297524093434,0.1471283608941557,algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,-0.005536554552688339,0.005536554552688339,0.0005536698587511115,6623,6665.565031401068,1.7720265384260538,0.271812200411886,2.0438387388379398
10,7688,1585,0.20616545265348596,1396.7550782694898,0.1816799009195486,0.14714302351079467,0.573679272447325,algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,-0.02448555173393735,0.02448555173393735,0.0024486188731563043,6103,6291.24492173051,25.37033951664896,5.6326134172460405,31.002952933895003
1,7688,188,0.02445369406867846,180.06432770029195,0.023421478629070232,0.006662864341976683,0.02984720515400981,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,-0.0010322154396082278,0.0010322154396082278,0.00010322422929457134,7500,7507.935672299708,0.34973553980565436,0.008387777625838009,0.3581233174314924
2,7688,269,0.034989594172736734,264.1209561205165,0.034354963074989135,0.029849031877974656,0.03865238767425583,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,-0.0006346310977475983,0.0006346310977475983,6.346476078310486e-05,7419,7423.879043879483,0.09012942224460686,0.003206554018083595,0.09333597626269045
3,7688,331,0.04305411030176899,329.57975556415164,0.04286937507338081,0.03865269965340738,0.047164789985836904,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,-0.00018473522838818174,0.00018473522838818174,1.8474003432039612e-05,7357,7358.420244435848,0.006120200720761462,0.0002741205572054778,0.00639432127796694
4,7687,379,0.04930401977364381,394.9338793640147,0.05137685434682122,0.047165746569676495,0.05570039581618344,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,0.002072834573177404,0.002072834573177404,0.00020726188719808923,7308,7292.0661206359855,0.6428633370101886,0.03481708851603079,0.6776804255262194
5,7688,474,0.06165452653485952,463.77712226365503,0.06032480778663567,0.05570075121126142,0.06527387656871284,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,-0.0013297187482238515,0.0013297187482238515,0.0001329753341182779,7214,7224.222877736345,0.22533933692533556,0.01446622439270527,0.23980556131804082
6,7688,514,0.06685744016649324,545.9660811752643,0.07101535915391055,0.06527481561392294,0.07726111263134998,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,0.004157918987417311,0.004157918987417311,0.0004158027156698183,7174,7142.033918824735,1.8716004179272296,0.1430727377267364,2.014673155653966
7,7687,629,0.08182646025757773,648.53844742478,0.08436821223166124,0.07726201384782991,0.09214708456400354,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,0.002541751974083517,0.002541751974083517,0.0002541487476882853,7058,7038.46155257522,0.5886326852111256,0.0542378366237116,0.6428705218348372
8,7688,776,0.10093652445369407,784.0773349375626,0.10198716635504196,0.09214708456400354,0.11326207300656531,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,0.0010506419013478902,0.0010506419013478902,0.0001050669234054291,6912,6903.922665062438,0.08321033753472944,0.009450184027077872,0.0926605215618073
9,7688,1054,0.13709677419354838,991.3949481803179,0.12895355725550442,0.11326207300656531,0.14902957058669153,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,-0.008143216938043957,0.008143216938043957,0.0008143428785827147,6634,6696.605051819683,3.953411826976808,0.5852805239394442,4.538692350916252
10,7688,1592,0.20707596253902186,1572.2597323857083,0.20450828985245945,0.14902976383077887,0.740387271673643,algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,-0.002567672686562411,0.002567672686562411,0.00025677394851962614,6096,6115.740267614292,0.24784592358179827,0.06371725227562855,0.3115631758574268
1,7688,188,0.02445369406867846,180.18490791597887,0.023437162840267804,0.006679960634720723,0.02987061229783837,algorithm::ridge_logit_l2,Ridge Logistic Regression,-0.001016531228410656,0.001016531228410656,0.00010165576737195457,7500,7507.815092084021,0.33896104278539624,0.008134945191459483,0.3470959879768557
2,7688,270,0.035119667013527575,264.2273410403765,0.03436880086373263,0.029872098262019545,0.03867096830799752,algorithm::ridge_logit_l2,Ridge Logistic Regression,-0.0007508661497949431,0.0007508661497949431,7.508856837617423e-05,7418,7423.772658959623,0.12611712070668532,0.004488767772797526,0.13060588847948285
3,7688,331,0.04305411030176899,329.67481953931855,0.04288174031468764,0.03867277803813224,0.0471862825905444,algorithm::ridge_logit_l2,Ridge Logistic Regression,-0.00017236998708135276,0.00017236998708135276,1.723744713287859e-05,7357,7358.325180460682,0.0053267739884426835,0.00023865529319569613,0.0055654292816383795
4,7687,378,0.04917393001170808,395.02552942040853,0.05138877708083889,0.04718728674066611,0.05571263227494044,algorithm::ridge_logit_l2,Ridge Logistic Regression,0.002214847069130811,0.002214847069130811,0.00022146165899748362,7309,7291.974470579591,0.7337972623434372,0.03975173709324993,0.7735489994366872
5,7688,474,0.06165452653485952,463.8644524959577,0.060336167078038204,0.05571560898533344,0.06529372214818237,algorithm::ridge_logit_l2,Ridge Logistic Regression,-0.001318359456821315,0.001318359456821315,0.00013183937542654946,7214,7224.135547504042,0.22146409938013395,0.014220292868420427,0.23568439224855436
6,7688,514,0.06685744016649324,546.0426055634288,0.07102531289846888,0.06529372214818237,0.07726184225596708,algorithm::ridge_logit_l2,Ridge Logistic Regression,0.004167872731975636,0.004167872731975636,0.00041679811602056096,7174,7141.957394436571,1.8803085342254124,0.14376010869137062,2.024068642916783
7,7687,627,0.08156628073370625,648.5960780391632,0.08437570938456657,0.07726609593825702,0.09215330417002889,algorithm::ridge_logit_l2,Ridge Logistic Regression,0.002809428650860313,0.002809428650860313,0.0002809136298962411,7060,7038.403921960837,0.7190770996995565,0.06626368589309864,0.7853407855926551
8,7688,778,0.10119667013527575,784.1215336415816,0.10199291540603297,0.09215340195383322,0.11328568007166902,algorithm::ridge_logit_l2,Ridge Logistic Regression,0.0007962452707572232,0.0007962452707572232,7.962659852729691e-05,6910,6903.878466358418,0.047790007692985643,0.005427843828307796,0.05321785152129344
9,7688,1054,0.13709677419354838,991.3908124037777,0.12895301930330094,0.11328568007166902,0.1490344309505392,algorithm::ridge_logit_l2,Ridge Logistic Regression,-0.008143754890247434,0.008143754890247434,0.0008143966752025583,6634,6696.609187596222,3.9539506745584916,0.5853574938670421,4.539308168425533
10,7688,1592,0.20707596253902186,1571.840983169795,0.20445382195236667,0.14904039676681624,0.7389003314261916,algorithm::ridge_logit_l2,Ridge Logistic Regression,-0.0026221405866551917,0.0026221405866551917,0.0002622208802284804,6096,6116.159016830205,0.25854139439773827,0.06644463599493206,0.3249860303926703
1,7688,193,0.025104058272632675,180.91668427143554,0.02353234706964562,0.0025167067366619737,0.029992871401599418,algorithm::lasso_logit_l1,Lasso Logistic Regression,-0.0015717112029870542,0.0015717112029870542,0.00015717520914389647,7495,7507.083315728564,0.8070373364587401,0.019449167253844216,0.8264865037125844
2,7688,270,0.035119667013527575,264.9512027489255,0.034462955612503315,0.029992980231960953,0.03876312107498885,algorithm::lasso_logit_l1,Lasso Logistic Regression,-0.0006567114010242597,0.0006567114010242597,6.56728485532208e-05,7418,7423.048797251075,0.09620772964188697,0.0034339466678293172,0.09964167630971628
3,7688,327,0.04253381893860562,330.3831314154536,0.04297387245258241,0.03876312107498885,0.04726141395769251,algorithm::lasso_logit_l1,Lasso Logistic Regression,0.00044005351397679443,0.00044005351397679443,4.400649620767444e-05,7361,7357.616868584546,0.03464334914787664,0.0015556094287949012,0.03619895857667154
4,7687,372,0.048393391440093664,395.5766324118126,0.05146046993779272,0.04726281536315749,0.05582055985418447,algorithm::lasso_logit_l1,Lasso Logistic Regression,0.0030670784976990564,0.0030670784976990564,0.0003066759334505664,7315,7291.423367588188,1.4051830930742548,0.07623444255788689,1.4814175356321417
5,7688,470,0.06113423517169615,464.4244250125193,0.06040900429403217,0.055820907756417064,0.06534993539812246,algorithm::lasso_logit_l1,Lasso Logistic Regression,-0.0007252308776639835,0.0007252308776639835,7.252497447228993e-05,7218,7223.575574987481,0.06693669576081306,0.004303552460731252,0.0712402482215443
6,7688,520,0.06763787721123829,546.512023576884,0.0710863714329974,0.06534993539812246,0.07724563831250038,algorithm::lasso_logit_l1,Lasso Logistic Regression,0.0034484942217591075,0.0034484942217591075,0.00034485839351809384,7168,7141.487976423116,1.2861334496167438,0.09842310124467682,1.3845565508614206
7,7687,629,0.08182646025757773,648.869207565951,0.08441124073968401,0.07724568909357718,0.09211564756022023,algorithm::lasso_logit_l1,Lasso Logistic Regression,0.0025847804821062803,0.0025847804821062803,0.0002584511507316915,7058,7038.130792434049,0.6084206257516237,0.056092366132664155,0.6645129918842878
8,7688,785,0.10210718002081165,784.0858379842102,0.1019882723704748,0.09211577135730974,0.11328550652920737,algorithm::lasso_logit_l1,Lasso Logistic Regression,-0.00011890765033685524,0.00011890765033685524,1.1891074374850322e-05,6903,6903.91416201579,0.001065817223864436,0.00012104614447707617,0.0011868633683415123
9,7688,1039,0.13514568158168574,991.1236815495721,0.12891827283423155,0.11328595036226914,0.14899895905340946,algorithm::lasso_logit_l1,Lasso Logistic Regression,-0.0062274087474541995,0.0062274087474541995,0.0006227570755018066,6649,6696.876318450428,2.3126698625350386,0.3422703002669164,2.654940162801955
10,7688,1601,0.20824661810613943,1569.894481774709,0.2042006349863045,0.14901284899927744,0.790062318550303,algorithm::lasso_logit_l1,Lasso Logistic Regression,-0.004045983119834923,0.004045983119834923,0.0004046088377076782,6087,6118.105518225291,0.6163173864841608,0.15814589355831016,0.7744632800424709
1,7688,193,0.025104058272632675,180.70018675085925,0.023504186622120088,0.0027422852645356864,0.02995315785360992,algorithm::elastic_net_logit,Elastic Net Logistic Regression,-0.0015998716505125875,0.0015998716505125875,0.00015999132715654378,7495,7507.299813249141,0.8372177621016313,0.020151773570669763,0.8573695356723011
2,7688,270,0.035119667013527575,264.718783588597,0.03443272419206516,0.02995315785360992,0.03874385965029192,algorithm::elastic_net_logit,Elastic Net Logistic Regression,-0.0006869428214624149,0.0006869428214624149,6.869606924481705e-05,7418,7423.281216411403,0.1053617971715729,0.0037572666279173474,0.10911906379949025
3,7688,328,0.04266389177939646,330.1719909993794,0.042946408818857876,0.038743871515246706,0.047241762350051,algorithm::elastic_net_logit,Elastic Net Logistic Regression,0.00028251703946141626,0.00028251703946141626,2.8252438921139573e-05,7360,7357.828009000621,0.014288143846155609,0.0006411599857473983,0.014929303831903006
4,7687,371,0.04826330167815793,395.3748079252429,0.05143421463838206,0.047241762350051,0.05579271692172422,algorithm::elastic_net_logit,Elastic Net Logistic Regression,0.0031709129602241343,0.0031709129602241343,0.00031705829919148414,7316,7291.625192074757,1.5027038887700708,0.08148132216644302,1.5841852109365138
5,7688,473,0.06152445369406868,464.24215854330413,0.060385296376600436,0.055794918623375676,0.06532756065436858,algorithm::elastic_net_logit,Elastic Net Logistic Regression,-0.001139157317468241,0.001139157317468241,0.00011391869529248726,7215,7223.757841456696,0.1652150404028874,0.010617712922274047,0.17583275332516143
6,7688,521,0.06776795005202914,546.3969111191127,0.07107139842860467,0.06533050028731359,0.07721511186972613,algorithm::elastic_net_logit,Elastic Net Logistic Regression,0.003303448376575535,0.003303448376575535,0.0003303534316594177,7167,7141.603088880887,1.180466216527204,0.09031628982521543,1.2707825063524194
7,7687,626,0.08143619097177052,648.8437467123618,0.08440792854330192,0.07721759140644519,0.09214742040555761,algorithm::elastic_net_logit,Elastic Net Logistic Regression,0.0029717375715314076,0.0029717375715314076,0.00029714283296082013,7061,7038.156253287638,0.8042564430987317,0.07414395831503821,0.8784004014137698
8,7688,783,0.10184703433922997,784.099126018802,0.10199000078288269,0.0921510178671583,0.11327604713677342,algorithm::elastic_net_logit,Elastic Net Logistic Regression,0.00014296644365272004,0.00014296644365272004,1.4297016295976894e-05,6905,6903.900873981198,0.0015407210199812698,0.00017498484223033568,0.0017157058622116054
9,7688,1042,0.13553590010405828,991.3225825967111,0.1289441444584692,0.11327608242416869,0.1489884231907536,algorithm::elastic_net_logit,Elastic Net Logistic Regression,-0.006591755645589087,0.006591755645589087,0.0006591927131726748,6646,6696.677417403289,2.5906810555423148,0.38350371006262923,2.974184765604944
10,7688,1599,0.20798647242455776,1570.9070531431707,0.2043323430207038,0.1489884231907536,0.7782587562499771,algorithm::elastic_net_logit,Elastic Net Logistic Regression,-0.0036541294038539562,0.0036541294038539562,0.00036542244669254164,6089,6117.092946856829,0.5023936085340133,0.12901776545769647,0.6314113739917098
1,7688,187,0.02432362122788762,1629.8137852061018,0.21199450900183425,0.07460325521255391,0.2578006398513115,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.18767088777394664,0.18767088777394664,0.0187675770078059,7501,6058.186214793898,1277.2696105992468,343.61961566928096,1620.8892262685276
2,7688,264,0.03433922996878252,2196.729666836259,0.28573486821491406,0.2578013555497209,0.31165366339835376,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.25139563824613154,0.25139563824613154,0.025140217836523572,7424,5491.27033316374,1700.4568297414135,680.2513331949149,2380.7081629363283
3,7688,342,0.04448491155046826,2578.8526691547745,0.3354386926580092,0.3116569248112801,0.3584974599202025,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.29095378110754094,0.29095378110754094,0.02909613503414208,7346,5109.147330845226,1940.2077223522863,979.3238557237119,2919.5315780759984
4,7687,369,0.04800312215428646,2914.7358841296327,0.3791772972719699,0.35850126247730585,0.3998183611234485,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.33117417511768343,0.33117417511768343,0.03311397128085581,7318,4772.264115870367,2223.4505798724463,1358.0076530533681,3581.4582329258146
5,7688,478,0.06217481789802289,3233.4700751134774,0.42058663828219006,0.3998361849026466,0.4418319796135413,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.3584118203841672,0.3584118203841672,0.03584211445554616,7210,4454.529924886523,2348.1322413590187,1704.4706092164333,4052.602850575452
6,7688,496,0.06451612903225806,3569.1006291598765,0.46424305790320974,0.4418429113299579,0.4875376511653022,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.3997269288709517,0.3997269288709517,0.03997373278649128,7192,4118.899370840123,2646.0300389914123,2292.832775619443,4938.862814610855
7,7687,644,0.08377780668661376,3931.624148711725,0.5114640495266977,0.4875376511653022,0.5366086416019014,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.4276862428400839,0.4276862428400839,0.042764173739063514,7043,3755.375851288275,2749.111342886465,2878.133366992225,5627.244709878691
8,7688,794,0.10327783558792925,4335.768828047782,0.5639657684765585,0.5366113363128725,0.5932056951485439,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.4606879328886293,0.4606879328886293,0.04606999177980413,6894,3352.2311719522177,2893.1723366294345,3742.023084888259,6635.195421517694
9,7688,1050,0.136576482830385,4828.878740699194,0.6281059756372521,0.5932278529606448,0.6685648424606496,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.4915294928068671,0.4915294928068671,0.04915422800670145,6638,2859.121259300806,2957.192612137889,4994.515182051239,7951.7077941891275
10,7688,1582,0.20577523413111343,5676.36532244301,0.7383409628567911,0.6685662638012365,0.9801646523907533,algorithm::weighted_logit_rare_event_proxy,Rare Events Logistic Regression proxy,0.5325657287256776,0.5325657287256776,0.053257958355355364,6106,2011.63467755699,2953.267882061903,8333.435280591893,11286.703162653797
1,7688,581,0.0755723204994797,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.0755713204994797,0.0755713204994797,0.007557328650589245,7107,7687.992312,43906350.50686196,43.90640012428017,43906394.413262084
2,7688,560,0.07284079084287201,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.07283979084287201,0.07283979084287201,0.007284168578787169,7128,7687.992312,40789717.574061885,40.78976366945473,40789758.36382555
3,7688,573,0.07453173777315296,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.07453073777315296,0.07453073777315296,0.007453267670855121,7115,7687.992312,42705534.19687449,42.705582457281594,42705576.90245695
4,7687,601,0.07818394692337713,0.007686999999999999,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.07818294692337713,0.07818294692337713,0.007817481112932179,7086,7686.992313,46987343.99606426,46.9873970960276,46987390.98346136
5,7688,589,0.07661290322580645,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.07661190322580645,0.07661190322580645,0.007661389630323369,7099,7687.992312,45123816.138305046,45.123867131549304,45123861.26217218
6,7688,573,0.07453173777315296,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.07453073777315296,0.07453073777315296,0.007453267670855121,7115,7687.992312,42705534.19687449,42.705582457281594,42705576.90245695
7,7687,586,0.0762326004943411,0.007686999999999999,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.07623160049434109,0.07623160049434109,0.007622366775930695,7101,7686.992313,44671126.08611472,44.671176568541604,44671170.75729129
8,7688,588,0.0764828303850156,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.0764818303850156,0.0764818303850156,0.007648382007856604,7100,7687.992312,44970722.42460755,44.970773244844615,44970767.395380795
9,7688,578,0.07518210197710717,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::probit_glm,Probit Model,-0.07518110197710717,0.07518110197710717,0.007518305783188948,7110,7687.992312,43454093.29825859,43.454142404592744,43454136.752400994
10,7688,977,0.1270811654526535,4166.499355,0.5419484072580645,1e-06,0.999999,algorithm::probit_glm,Probit Model,0.414867241805411,0.414867241805411,0.04148780346783215,6711,3521.500645,2441.5955143098718,2888.7986006722786,5330.39411498215
1,7688,492,0.0639958376690947,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,-0.0639948376690947,0.0639948376690947,0.006399650251047114,7196,7687.992312,31484964.045543876,31.484999625878157,31484995.530543502
2,7688,505,0.06568678459937564,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,-0.06568578459937564,0.06568578459937564,0.0065687493431150655,7183,7687.992312,33170811.91575097,33.17084940121783,33170845.08660037
3,7688,480,0.062434963579604576,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,-0.062433963579604575,0.062433963579604575,0.006243558781445927,7208,7687.992312,29967818.6278989,29.96785249374683,29967848.595751394
4,7687,548,0.07128918954078314,0.007686999999999999,1e-06,1e-06,1e-06,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,-0.07128818954078314,0.07128818954078314,0.007128077122193605,7139,7686.992313,39065374.79403085,39.065418941449984,39065413.8594498
5,7688,479,0.062304890738813734,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,-0.06230389073881373,0.06230389073881373,0.006230551158979161,7209,7687.992312,29843080.789805487,29.84311451469045,29843110.63292
6,7688,503,0.06542663891779396,0.0076879999999999995,1e-06,1e-06,1e-06,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,-0.06542563891779396,0.06542563891779396,0.006542734098181534,7185,7687.992312,32908589.102824695,32.90862629196041,32908622.011450987
7,7687,515,0.06699622739690386,0.007686999999999999,1e-06,1e-06,1e-06,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,-0.06699522739690386,0.06699522739690386,0.006698825580790342,7172,7686.992313,34502022.62873258,34.50206161914958,34502057.1307942
8,7688,749,0.09742455775234131,3402.000884,0.44250791935483874,1e-06,0.999999,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,0.3450833616024974,0.3450833616024974,0.0345092339030672,6939,4285.999116,2068.904133330823,1642.1873873534273,3711.09152068425
9,7688,953,0.12395941727367325,7687.992311999999,0.999999,0.999999,0.999999,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,0.8760395827263268,0.8760395827263268,0.08760623731106429,6735,0.007688000000598549,5900.125754794485,5900119086.764893,5900124986.890647
10,7688,982,0.1277315296566077,7687.992311999999,0.999999,0.999999,0.999999,algorithm::cloglog_glm,Complementary Log-Log â€” Cloglog,0.8722674703433922,0.8722674703433922,0.08722901625952807,6706,0.007688000000598549,5849.424799554515,5849418188.824628,5849424038.249428
