model_spec,term,variable,level,reference_group,beta,std_error,z_value,p_value,significance,odds_ratio,ci_lower,ci_upper,direction,abs_log_odds
01_glm_profile_only,Intercept,Intercept,Intercept,,-2.253691170576332,0.02361044810556165,-95.45312992367371,0.0,***,0.10501089518129225,0.10026217251984958,0.10998453184916976,Lower odds of default,2.253691170576332
01_glm_profile_only,"C(DIAG_AGE_GROUP, Treatment(reference='3. 41-50'))[T.1. <=30]",DIAG_AGE_GROUP,1. <=30,3. 41-50,0.5396192776439341,0.03284038276863113,16.431576983913054,1.1366418432462743e-60,***,1.7153536643606595,1.6084215754441469,1.8293948792766115,Higher odds of default,0.5396192776439341
01_glm_profile_only,"C(DIAG_AGE_GROUP, Treatment(reference='3. 41-50'))[T.2. 31-40]",DIAG_AGE_GROUP,2. 31-40,3. 41-50,0.28085021261814547,0.02915863861481304,9.631801276053718,5.869148002038426e-22,***,1.3242552323546868,1.2506961685141458,1.4021406354047938,Higher odds of default,0.28085021261814547
01_glm_profile_only,"C(DIAG_AGE_GROUP, Treatment(reference='3. 41-50'))[T.4. 51-60]",DIAG_AGE_GROUP,4. 51-60,3. 41-50,-0.20604482823280115,0.03688766500072536,-5.58573789446281,2.3270998869049878e-08,***,0.8137965944020311,0.757036868642361,0.874811947069398,Lower odds of default,0.20604482823280115
01_glm_profile_only,"C(DIAG_AGE_GROUP, Treatment(reference='3. 41-50'))[T.5. 61+]",DIAG_AGE_GROUP,5. 61+,3. 41-50,-0.36136099512767317,0.05802541757023318,-6.227632824706288,4.735352383974033e-10,***,0.6967274378531455,0.6218298829363716,0.7806461798927087,Lower odds of default,0.36136099512767317
01_glm_profile_only,"C(DIAG_NAME_CONTRACT_TYPE, Treatment(reference='Cash loans'))[T.Revolving loans]",DIAG_NAME_CONTRACT_TYPE,Revolving loans,Cash loans,-0.4905503142367564,0.042852759845879385,-11.447344721810875,2.4245895998884698e-30,***,0.612289349906522,0.5629636711591479,0.6659368396490523,Lower odds of default,0.4905503142367564
01_glm_profile_only,"C(DIAG_NAME_INCOME_TYPE, Treatment(reference='Working'))[T.Commercial associate]",DIAG_NAME_INCOME_TYPE,Commercial associate,Working,-0.20716760236269605,0.026810628248101546,-7.727070042730742,1.1005010163594196e-14,***,0.8128833973917622,0.7712710057662072,0.8567409027631376,Lower odds of default,0.20716760236269605
01_glm_profile_only,"C(DIAG_NAME_INCOME_TYPE, Treatment(reference='Working'))[T.Other rare]",DIAG_NAME_INCOME_TYPE,Other rare,Working,1.5814977043813723,0.45682691645317003,3.4619188305720026,0.0005363388840744431,***,4.862232547667094,1.9860215191051795,11.90385155456173,Higher odds of default,1.5814977043813723
01_glm_profile_only,"C(DIAG_NAME_INCOME_TYPE, Treatment(reference='Working'))[T.Pensioner]",DIAG_NAME_INCOME_TYPE,Pensioner,Working,-0.2613926734022109,0.0463143567989083,-5.64388002919156,1.6625994928896575e-08,***,0.7699785101636756,0.7031625822580505,0.843143422407394,Lower odds of default,0.2613926734022109
01_glm_profile_only,"C(DIAG_NAME_INCOME_TYPE, Treatment(reference='Working'))[T.State servant]",DIAG_NAME_INCOME_TYPE,State servant,Working,-0.48533665432963724,0.049835518322030356,-9.738770071446988,2.060328424760172e-22,***,0.615489954523705,0.5582142245061573,0.6786424771864871,Lower odds of default,0.48533665432963724
01_glm_profile_only,"C(DIAG_NAME_EDUCATION_TYPE, Treatment(reference='Secondary / secondary special'))[T.Academic degree]",DIAG_NAME_EDUCATION_TYPE,Academic degree,Secondary / secondary special,-1.5865100478956484,1.0035013188445798,-1.5809745519042648,0.11388385650708832,,0.2046385456810666,0.02862895985098882,1.4627473228656467,Lower odds of default,1.5865100478956484
01_glm_profile_only,"C(DIAG_NAME_EDUCATION_TYPE, Treatment(reference='Secondary / secondary special'))[T.Higher education]",DIAG_NAME_EDUCATION_TYPE,Higher education,Secondary / secondary special,-0.5950802858918712,0.029525815259541413,-20.154575941796157,2.453518543165865e-90,***,0.5515182849528965,0.5205081045147778,0.5843759511121088,Lower odds of default,0.5950802858918712
01_glm_profile_only,"C(DIAG_NAME_EDUCATION_TYPE, Treatment(reference='Secondary / secondary special'))[T.Incomplete higher]",DIAG_NAME_EDUCATION_TYPE,Incomplete higher,Secondary / secondary special,-0.29690588007927576,0.05881110807747792,-5.048466008974548,4.453716916449615e-07,***,0.743113950896731,0.6622093503743587,0.8339029699673832,Lower odds of default,0.29690588007927576
01_glm_profile_only,"C(DIAG_NAME_EDUCATION_TYPE, Treatment(reference='Secondary / secondary special'))[T.Lower secondary]",DIAG_NAME_EDUCATION_TYPE,Lower secondary,Secondary / secondary special,0.3537635365294052,0.0820956670661646,4.309162093101591,1.638742315789828e-05,***,1.4244183237531798,1.2127117718722489,1.6730830920453512,Higher odds of default,0.3537635365294052
02_glm_affordability_only,Intercept,Intercept,Intercept,,-2.669896575042019,0.05128965069098585,-52.055269222397975,0.0,***,0.06925938808823737,0.06263553919634411,0.07658372387152783,Lower odds of default,2.669896575042019
02_glm_affordability_only,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.2. 1x-2x]",DIAG_CREDIT_INCOME_GROUP,2. 1x-2x,1. <=1x,0.16510920967300904,0.058793572361594694,2.808286740216217,0.004980585803975348,**,1.1795219268816552,1.0511406683446511,1.323583054003233,Higher odds of default,0.16510920967300904
02_glm_affordability_only,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.3. 2x-4x]",DIAG_CREDIT_INCOME_GROUP,3. 2x-4x,1. <=1x,0.24620201051511154,0.06143532969297122,4.0074988080234775,6.136517121657245e-05,***,1.2791579507999482,1.134045101928686,1.4428394958118846,Higher odds of default,0.24620201051511154
02_glm_affordability_only,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.4. 4x-6x]",DIAG_CREDIT_INCOME_GROUP,4. 4x-6x,1. <=1x,0.06564996794724874,0.06609057819324982,0.9933332366269709,0.32054758547670825,,1.067852869008616,0.9381127027304477,1.2155359868073152,Higher odds of default,0.06564996794724874
02_glm_affordability_only,"C(DIAG_CREDIT_INCOME_GROUP, Treatment(reference='1. <=1x'))[T.5. >6x]",DIAG_CREDIT_INCOME_GROUP,5. >6x,1. <=1x,-0.15502182679884433,0.07022824070503675,-2.207400117709715,0.027286118167418088,*,0.8563964848858079,0.7462708691708123,0.9827731050786843,Lower odds of default,0.15502182679884433
02_glm_affordability_only,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.2. 10-20%]",DIAG_ANNUITY_INCOME_GROUP,2. 10-20%,1. <=10%,0.04468742507115876,0.03620833794940821,1.2341749884680673,0.21713770533302879,,1.0457009489195912,0.9740626906929596,1.1226079029814926,Higher odds of default,0.04468742507115876
02_glm_affordability_only,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.3. 20-30%]",DIAG_ANNUITY_INCOME_GROUP,3. 20-30%,1. <=10%,0.2905407804507997,0.043818735292871384,6.630514972851489,3.345177380223559e-11,***,1.3371503973349013,1.227104878257779,1.4570646867865222,Higher odds of default,0.2905407804507997
02_glm_affordability_only,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.4. 30-40%]",DIAG_ANNUITY_INCOME_GROUP,4. 30-40%,1. <=10%,0.2717606980875372,0.05666027860787201,4.796317716125395,1.6160888364852476e-06,***,1.3122729343113364,1.1743427068654853,1.4664034987900152,Higher odds of default,0.2717606980875372
02_glm_affordability_only,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.5. 40-60%]",DIAG_ANNUITY_INCOME_GROUP,5. 40-60%,1. <=10%,0.34805399793784525,0.0827317708698215,4.207017380124843,2.5876324754518478e-05,***,1.4163087254257656,1.2043050838084013,1.6656330963693662,Higher odds of default,0.34805399793784525
02_glm_affordability_only,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.6. 60%+]",DIAG_ANNUITY_INCOME_GROUP,6. 60%+,1. <=10%,0.36307601571933523,0.2030676859998052,1.7879556460779462,0.07378316401575134,.,1.4377451463189073,0.9656736529201554,2.1405897318547744,Higher odds of default,0.36307601571933523
02_glm_affordability_only,"C(DIAG_ANNUITY_INCOME_GROUP, Treatment(reference='1. <=10%'))[T.Other rare]",DIAG_ANNUITY_INCOME_GROUP,Other rare,1. <=10%,-19.075305047768737,0.44920631948118556,-42.46446281031824,0.0,***,5.196372516511757e-09,2.154443775378418e-09,1.2533298681983897e-08,Lower odds of default,19.075305047768737
03_glm_credit_history_only,Intercept,Intercept,Intercept,,-2.9045541686899288,0.026057335694044864,-111.4678109379285,0.0,***,0.05477320476842458,0.052046089929026616,0.05764321517130112,Lower odds of default,2.9045541686899288
03_glm_credit_history_only,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.25%-50%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,25%-50%,No bureau debt,0.2705240166568085,0.03498494917672624,7.732582811261443,1.053862207675517e-14,***,1.3106510738105115,1.2237926623902977,1.4036742416198567,Higher odds of default,0.2705240166568085
03_glm_credit_history_only,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.50%-100%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,50%-100%,No bureau debt,0.7064909099944621,0.032077008315066935,22.024837947952125,1.665038965766794e-107,***,2.026866308606384,1.9033607300445177,2.1583859371037795,Higher odds of default,0.7064909099944621
03_glm_credit_history_only,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.<=25%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,<=25%,No bureau debt,0.03916904915533714,0.03605498924332877,1.086369736265684,0.27731544534197594,,1.039946270830082,0.9689934455771011,1.1160944907829533,Higher odds of default,0.03916904915533714
03_glm_credit_history_only,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.>100%]",DIAG_BUREAU_DEBT_CREDIT_GROUP,>100%,No bureau debt,1.273049753356504,0.10641080380993373,11.963538548495217,5.516022495235002e-33,***,3.5717288609936864,2.8993553243258323,4.400028844143694,Higher odds of default,1.273049753356504
03_glm_credit_history_only,"C(DIAG_BUREAU_DEBT_CREDIT_GROUP, Treatment(reference='No bureau debt'))[T.No bureau history]",DIAG_BUREAU_DEBT_CREDIT_GROUP,No bureau history,No bureau debt,0.6232988867508275,0.03518642526362293,17.714186140847268,3.2590711256811335e-70,***,1.8650705611014493,1.740782562162865,1.99823244642649,Higher odds of default,0.6232988867508275
03_glm_credit_history_only,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.25%-50% refusal]",DIAG_PREVIOUS_REFUSAL_GROUP,25%-50% refusal,0% refusal,0.5216256201906974,0.028663012978047242,18.19856204894461,5.2980331375267124e-74,***,1.6847642115099688,1.59272621253739,1.7821207600161684,Higher odds of default,0.5216256201906974
03_glm_credit_history_only,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.<=25% refusal]",DIAG_PREVIOUS_REFUSAL_GROUP,<=25% refusal,0% refusal,0.12290321082246017,0.03092719531950301,3.9739526831570187,7.06896122147914e-05,***,1.1307749688714668,1.0642677690017877,1.2014382728376314,Higher odds of default,0.12290321082246017
03_glm_credit_history_only,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.>50% refusal]",DIAG_PREVIOUS_REFUSAL_GROUP,>50% refusal,0% refusal,0.8686479444714166,0.04430062593348715,19.608028694122797,1.3205173029355315e-85,***,2.383685798226754,2.185446844539456,2.5999067416646726,Higher odds of default,0.8686479444714166
03_glm_credit_history_only,"C(DIAG_PREVIOUS_REFUSAL_GROUP, Treatment(reference='0% refusal'))[T.No previous application]",DIAG_PREVIOUS_REFUSAL_GROUP,No previous application,0% refusal,-0.17818496950479198,0.05491759242113092,-3.244588148336795,0.0011762060655758166,**,0.8367876289797291,0.7513967487551457,0.9318825735852262,Lower odds of default,0.17818496950479198
04_glm_payment_behavior_only,Intercept,Intercept,Intercept,,-2.6047826162298473,0.017840497286995223,-146.00392434848752,0.0,***,0.07391920428644498,0.07137915861616977,0.07654963813349568,Lower odds of default,2.6047826162298473
04_glm_payment_behavior_only,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.Late 10%-30%]",DIAG_LATE_PAYMENT_GROUP,Late 10%-30%,No late payment,0.382763733189401,0.02805852469377375,13.641620055467033,2.2647287135941e-42,***,1.4663315436612896,1.3878697745743915,1.549229066967371,Higher odds of default,0.382763733189401
04_glm_payment_behavior_only,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.Late <=10%]",DIAG_LATE_PAYMENT_GROUP,Late <=10%,No late payment,0.07301312774045232,0.02907291444841654,2.5113797197731236,0.012026026051949561,*,1.0757446589186834,1.0161604526215573,1.138822681208057,Higher odds of default,0.07301312774045232
04_glm_payment_behavior_only,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.Late >30%]",DIAG_LATE_PAYMENT_GROUP,Late >30%,No late payment,0.7044120208348601,0.03965561686719814,17.76323447933872,1.3615724037118513e-70,***,2.02265705501125,1.871403043143573,2.186135999498272,Higher odds of default,0.7044120208348601
04_glm_payment_behavior_only,"C(DIAG_LATE_PAYMENT_GROUP, Treatment(reference='No late payment'))[T.No installment history]",DIAG_LATE_PAYMENT_GROUP,No installment history,No late payment,-0.14274892038160814,0.056415560147174554,-2.5303111412739803,0.011396141785317363,*,0.8669717204991442,0.7762183756732859,0.9683356999804076,Lower odds of default,0.14274892038160814
04_glm_payment_behavior_only,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.30%-70%]",DIAG_CC_UTILIZATION_GROUP,30%-70%,No credit card history,0.19022974706709578,0.038776308418828544,4.905824066912111,9.303589122895216e-07,***,1.2095274511224872,1.121009455700384,1.3050350713632783,Higher odds of default,0.19022974706709578
04_glm_payment_behavior_only,"C(DIAG_CC_UTILIZATION_GROUP, Treatment(reference='No credit card history'))[T.70%-100%]",DIAG_CC_UTILIZATION_GROUP,70%-100%,No credit card history,0.6831614987890515,0.04072350285265494,16.77560747317966,3.6807561089266925e-63,***,1.9801280192220012,1.828223809966294,2.144653707677253,Higher odds of default,0.6831614987890515
